Location,LocationResultCount,Latitude,Longitude,URL,ImageURL,Title
"Kerinci, Riau, Indonesia",1,0.3568,101.8650,"https://www.tempo.co/ekonomi/antara-bisnis-es-teh-sunhaji-dan-mundurnya-gus-miftah-sebagai-utusan-khusus-presiden-1178089","https://statik.tempo.co/data/2024/05/09/id_1300761/1300761_720.jpg","Antara Bisnis Es Teh , Sunhaji dan Mundurnya Gus Miftah sebagai Utusan Khusus Presiden"
"Mempawah, Kalimantan Barat, Indonesia",1,0.3667,108.9670,"https://news.batampos.co.id/kebutuhan-aluminium-1-juta-ton-per-tahun/","https://news.batampos.co.id/storage/2024/12/tembaga.jpg","Kebutuhan Aluminium 1 Juta Ton per Tahun – News"
"Rambah, Indonesia (General), Indonesia",1,0.9000,100.3330,"https://www.liputan6.com/showbiz/read/5823013/carendelano-rambah-dunia-musik-dengan-debut-single-mister-glowing","https://cdn1-production-images-kly.akamaized.net/U-nPKFEb7C8DHwC13ZzJOKCsqA8=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/5039035/original/087761000_1733493768-Gambar_WhatsApp_2024-12-05_pukul_19.42.15_ae43bfbc.jpg","Carendelano Rambah Dunia Musik dengan Debut Single Mister Glowing"
"Nias, Sumatera Utara, Indonesia",1,1.1215,97.6181,"https://journaltelegraf.pikiran-rakyat.com/nasional/pr-3678851241/9-kabupaten-termiskin-di-sumatera-utara-cek-daerah-kamu-apakah-termasuk","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2023/10/16/2393934707.jpg","9 Kabupaten Termiskin di Sumatera Utara , Cek Daerah Kamu Apakah Termasuk ?"
"Timu, Sulawesi Utara, Indonesia",1,1.2331,124.8620,"https://www.viva.co.id/gaya-hidup/kesehatan-intim/1778991-survei-57-persen-pembicaraan-di-media-sosial-nilai-program-makan-siang-gratis-di-sekolah-belum-tepat-sasaran","https://thumb.viva.co.id/media/frontend/thumbs3/2024/11/14/67356e5781381-ujicoba-makan-bergizi-gratis-di-diy-libatkan-2000-siswa_665_374.jpg","Survei 57 Persen Pembicaraan di Media Sosial Nilai Program Makan Siang Gratis di Sekolah Belum Tepat Sasaran"
"East Kalimantan, Kalimantan Timur, Indonesia",1,1.5000,116.5000,"https://www.antaranews.com/berita/4517494/tfca-dukung-program-konservasi-dan-ekowisata-di-kaltim","https://cdn.antaranews.com/cache/1200x800/2024/12/06/IMG_8347.jpeg","TFCA dukung program konservasi dan ekowisata di Kaltim"
"Pardamean, Sumatera Utara, Indonesia",1,1.8705,98.6724,"https://www.tempo.co/internasional/pbb-tentang-makan-bergizi-gratis-prabowo-1177657","https://images-tm.tempo.co/all/2024/12/04/876007/876007_1200.jpg","PBB tentang Makan Bergizi Gratis Prabowo"
"Bigo, Negros Occidental, Philippines",1,10.3387,122.8760,"https://www.marketscreener.com/quote/stock/JOYY-INC-11962799/news/JOYY-Presentation-December-2024-48540566/","https://www.marketscreener.com/images/twitter_MS_fdblanc.png","JOYY : Presentation – December 2024 - MarketScreener"
"Saigon, H? ChíInh, Vietnam, Republic Of",1,10.7500,106.6670,"https://eturbonews.com/john-holland-kaye-why-government-should-approve-heathrow-expansi/","","John Holland - Kaye : Why Government should approve Heathrow expansion"
"Yemen",1,15.5000,47.5000,"https://maritime-executive.com/article/ship-abandoned-off-yemen-listing-and-leaking-oil-as-crew-reaches-djibouti","https://maritime-executive.com/media/images/article/Photos/Wreckage_Salvage/ISA-Star-French-photo.7a84a3.jpg","Ship Abandoned off Yemen Listing and Leaking Oil as Crew Reaches Djibouti"
"Niger",1,16.0000,8.0000,"https://allafrica.com/stories/202412060669.html","","Nigeria : Strings of Trade Agreements , Bringing Little to the Table , By Owei Lakemfa"
"Vientiane, (La11), Laos",1,17.9667,102.6000,"https://www.theborneopost.com/2024/12/07/comment-asean-2025-whats-in-it-for-malaysia/","https://www.theborneopost.com/newsimages/2024/12/ok-Zafrul-Dec-6-2024.jpeg","COMMENT : Asean 2025 : What in it for Malaysia ?"
"Kidal, Kidal, Mali",1,18.4411,1.4078,"https://allafrica.com/stories/202412060669.html","","Nigeria : Strings of Trade Agreements , Bringing Little to the Table , By Owei Lakemfa"
"Hainan, Hainan, China",1,18.9394,109.4840,"https://www.aol.co.uk/news/indonesia-chases-return-bonanza-era-010010103.html","https://media.zenfs.com/en/aol_the_guardian_uk_429/6c2e0c3d10d37563520caae77e78bd86","Indonesia chases the return of ' bonanza - era ' Chinese tourism"
"Red Sea, Djibouti (General), Djibouti",1,19.0000,39.5000,"https://arabic.euronews.com/business/2024/12/06/coffee-price-record-rise-poor-weather-conditions-harvest-brazil-vietnam-houthis-red-sea","https://static.euronews.com/articles/stories/08/89/28/56/1200x675_cmsv2_d9af6b20-fe57-56bb-8b2a-0f62bf60197e-8892856.jpg","فنجان القهوة أصبح أغلى .. ارتفاع قياسي في أسعار البنّ بنسبة 70 % في بضعة أشهر والقادم أسوء"
"Equatorial Guinea",1,2.0000,10.0000,"https://www.aiwaegypt.com/123431","https://www.aiwaegypt.com/uploads/images/202412/image_870x580_675389ad1b943.webp","أجود أنواع النفط في العالم"
"Situmorang, Sumatera Utara, Indonesia",1,2.4655,99.1797,"https://www.antaranews.com/berita/4517071/anindya-optimistis-investasi-dan-perdagangan-ri-jepang-akan-meningkat","https://cdn.antaranews.com/cache/1200x800/2024/12/06/Anindya-Bakrie-Jepang-di-Istana.jpg","Anindya optimistis investasi dan perdagangan RI - Jepang akan meningkat"
"Universiti Kebangsaan Malaysia, Selangor, Malaysia",1,2.9282,101.7800,"https://www.thedailystar.net/business/organisation-news/press-releases/news/uap-hosts-icphs-2024-conference-advancements-pharmaceutical-and-health-sciences-3769886","","UAP hosts ICPHS 2024 Conference on advancements in pharmaceutical and health sciences"
"Surat, Gujarat, India",1,20.9667,72.9000,"https://indianexpress.com/article/cities/ahmedabad/exhibition-to-throw-light-on-the-global-story-of-gujarats-patola-9711031/","https://images.indianexpress.com/2024/12/patola.jpg","Exhibition to throw light on the global story of Gujarat Patola | Ahmedabad News"
"Hanoi, Ha N?I, Vietnam, Republic Of",1,21.0333,105.8500,"https://eturbonews.com/john-holland-kaye-why-government-should-approve-heathrow-expansi/","","John Holland - Kaye : Why Government should approve Heathrow expansion"
"Mecca, Makkah, Saudi Arabia",1,21.4267,39.8261,"https://www.dawn.com/news/1877062/from-the-past-pages-of-dawn-1974-fifty-years-ago-sri-lanka-air-crash","","From The Past Pages Of Dawn : 1974 : Fifty Years Ago : Sri Lanka air crash - Newspaper"
"Haleiwa, Hawaii, United States",1,21.5903,-158.1130,"https://eturbonews.com/ictp-vision-small-communities-committed-sustainable-oceans-and-l/","","ICTP vision of small communities committed to sustainable oceans and land"
"Cuba",1,22.0000,-79.5000,"https://www.politika.rs/scc/clanak/648226/pogledi/azijski-gromoviti-udar","https://www.politika.rs/thumbs/upload/Article/Image/2024_12/757z468_formula-pogledi.jpg","Азијски громовити удар"
"Guan Cun, Guangdong, China",1,22.3822,112.4630,"https://finance.sina.com.cn/tech/roll/2024-12-06/doc-incynvuu8982421.shtml","","OPPO Find X8系列国内外热销 ， 引领中国企业出海新趋势"
"Ahmedabad, Gujarat, India",1,23.0333,72.6167,"https://indianexpress.com/article/cities/ahmedabad/exhibition-to-throw-light-on-the-global-story-of-gujarats-patola-9711031/","https://images.indianexpress.com/2024/12/patola.jpg","Exhibition to throw light on the global story of Gujarat Patola | Ahmedabad News"
"Aizawl, Mizoram, India",1,23.7244,92.7175,"https://timesofindia.indiatimes.com/city/guwahati/international-paragliding-festival-in-mizoram-to-feature-79-participants-from-12-countries/articleshow/116052537.cms","https://static.toiimg.com/thumb/msid-47529300,width-1070,height-580,imgsize-110164,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg","International Paragliding Festival in Mizoram to Feature 79 Participants from 12 Countries | Guwahati News"
"Chen Wei, Guangdong, China",1,23.7837,113.6610,"https://www.cna.com.tw/news/ahel/202412060082.aspx","https://imgcdn.cna.com.tw/www/WebPhotos/1024/20241206/1151x768_wmkn_0_C20241206000045.jpg","民團推外籍看護失智教材 提升照護教育資源 | 生活"
"Giridih, Jharkhand, India",1,24.1833,86.3000,"https://www.jagran.com/jharkhand/ranchi-meet-the-11-cabinet-ministers-of-jharkhand-key-players-in-hemant-soren-political-arena-23843347.html","https://www.jagranimages.com/images/newimg/06122024/06_12_2024-jharkhand_cabinet_23843347_m.webp","Jharkhand Cabinet Ministers : कौन हैं वो 11 ' खिलाड़ी ', जिनके साथ सियासी ' पिच ' पर उतरे हेमंत सोरेन - Meet the 11 Cabinet Ministers of Jharkhand Key Players in Hemant Soren Political Arena"
"Haicang, Fujian, China",1,24.4414,117.9890,"http://www.chinaqw.com/qx/2024/12-06/387385.shtml","http://www.chinaqw.com/upload_pic/1/201611/21/qwweixin.jpg","线上族谱 、 侨村3D影像 ..... 侨乡多措并举助侨胞寻亲 - 中国侨网"
"Bali, Hsin-Pei Shih, Taiwan",1,25.1466,121.3990,"https://finance.sina.com.cn/tech/roll/2024-12-06/doc-incypaar2103394.shtml","https://n.sinaimg.cn/spider20241206/460/w720h540/20241206/401e-5ce2421fbe68a09e55d86c40430aa84d.jpg","OPPO Find X8系列国内销量破百万 海外屡破纪录"
"Doha, Ad Daw?Ah, Qatar",1,25.2867,51.5333,"https://www.nowjakarta.co.id/new-general-managers-take-helm-at-indonesias-leading-hotels/","https://www.nowjakarta.co.id/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-25-at-3.14.38-PM.jpeg","New General Managers Take Helm at Indonesia Leading Hotels"
"Sanganer, Rajasthan, India",1,25.3833,74.6667,"https://indianexpress.com/article/cities/ahmedabad/exhibition-to-throw-light-on-the-global-story-of-gujarats-patola-9711031/","https://images.indianexpress.com/2024/12/patola.jpg","Exhibition to throw light on the global story of Gujarat Patola | Ahmedabad News"
"Sanatan, Rangpur, Bangladesh",1,25.7797,89.3452,"https://www.bssnews.net/news/228911","https://www.bssnews.net/assets/news_photos/2024/12/06/image-228911-1733497060.jpg","49 Indian media outlets run 13 false reports on Bangladesh : Rumor Scanner"
"Xinjiang, Jiangxi, China",1,27.7481,116.2740,"https://finance.sina.com.cn/tech/roll/2024-12-06/doc-incypnsn8743346.shtml","https://n.sinaimg.cn/spider20241206/267/w1600h1067/20241206/2ef1-560b980a9f8f98f5ecfef3658ea9821d.jpg","涂多多CEO刘斋 ： 国联通过数字化服务助力产业带跨境出海"
"Wayan, Sichuan, China",1,28.7301,102.5100,"https://pressrelease.kontan.co.id/news/seni-jadi-jembatan-persahabatan-china-asean","https://foto.kontan.co.id/sqnni747m4eOqFBDNrlQL3FsTEY=/smart/2024/12/06/755714458p.jpg","Seni Jadi Jembatan Persahabatan China - ASEAN"
"Ramgarh, Nepal (General), Nepal",1,28.7500,80.9167,"https://www.jagran.com/jharkhand/ranchi-meet-the-11-cabinet-ministers-of-jharkhand-key-players-in-hemant-soren-political-arena-23843347.html","https://www.jagranimages.com/images/newimg/06122024/06_12_2024-jharkhand_cabinet_23843347_m.webp","Jharkhand Cabinet Ministers : कौन हैं वो 11 ' खिलाड़ी ', जिनके साथ सियासी ' पिच ' पर उतरे हेमंत सोरेन - Meet the 11 Cabinet Ministers of Jharkhand Key Players in Hemant Soren Political Arena"
"East China Sea, Japan (General), Japan",1,29.0000,125.0000,"https://islandsbusiness.com/news-break/taiwan-president-lai-ching-te/","https://islandsbusiness.com/wp-content/uploads/2024/11/Taiwan-President-Lai.png","Taiwan president , in Guam , says : We wont bow to totalitarianism"
"Kuwait",1,29.5000,47.7500,"https://www.aiwaegypt.com/123431","https://www.aiwaegypt.com/uploads/images/202412/image_870x580_675389ad1b943.webp","أجود أنواع النفط في العالم"
"Gambir, Sumatera Utara, Indonesia",1,3.0228,98.1880,"https://www.liputan6.com/bisnis/read/5822648/lnsw-bikin-ekspor-impor-ri-lebih-efisien-ini-buktinya","https://cdn0-production-images-kly.akamaized.net/JswUwXwiltKQ4OmRq9m_oj6RPak=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2915098/original/013444100_1568803638-20190918-Ekspor-Merosot-5.jpg","LNSW Bikin Ekspor - Impor RI Lebih Efisien , Ini Buktinya"
"Purbasari, Sumatera Utara, Indonesia",1,3.0366,99.0863,"https://money.kompas.com/read/2024/12/06/230523326/program-kartu-prakerja-cetak-roi-14-persen-efisiensi-dan-dampaknya-bagi","https://asset.kompas.com/crops/3a0ppBdSEpptNk9qVUo_2CEIEQ8=/0x0:1200x800/780x390/filters:watermark(data/photo/2020/03/10/5e6775b1d85b4.png,0,-0,1)/data/photo/2024/12/06/6753206d5c72d.jpg","Program Kartu Prakerja Cetak ROI 14 Persen : Efisiensi dan Dampaknya bagi Peserta"
"Ampang, Malaysia (General), Malaysia",1,3.1500,101.7670,"https://www.thestar.com.my/news/nation/2024/12/06/immigration-busts-93-undocumented-migrants-in-ampang-raid","https://apicms.thestar.com.my/uploads/images/2024/12/06/3055762.jpg","Immigration busts 93 undocumented migrants in Ampang raid"
"Marbun, Sumatera Utara, Indonesia",1,3.3431,99.1827,"https://nasional.kompas.com/read/2024/12/06/16024131/tim-kuasa-hukum-tom-lembong-adukan-kejagung-ke-komnas-ham","https://asset.kompas.com/crops/ZNYaSCeOEOBGUS606jdklNcS67E=/0x0:0x0/780x390/filters:watermark(data/photo/2020/03/10/5e6775ae18c31.png,0,-0,1)/data/photo/2024/12/06/6752bafb8aedd.jpeg","Tim Kuasa Hukum Tom Lembong Adukan Kejagung ke Komnas HAM"
"Selangor, Selangor, Malaysia",1,3.3500,101.2500,"https://www.thestar.com.my/lifestyle/culture/2024/12/06/kl-art-book-fair-is-back-bringing-a-dash-of-tokyo-cool","https://apicms.thestar.com.my/uploads/images/2024/12/06/3054760.jpg","KL Art Book Fair is back , bringing a dash of Tokyo cool"
"Candirejo, Sumatera Utara, Indonesia",1,3.4571,98.6895,"https://jogjapolitan.harianjogja.com/read/2024/12/06/510/1197152/kampung-dan-desa-wisata-didorong-untuk-menerapkan-pariwisata-berkelanjutan-untuk-menarik-wisatawan","","Kampung dan Desa Wisata Didorong untuk Menerapkan Pariwisata Berkelanjutan untuk Menarik Wisatawan"
"Blora, Sumatera Utara, Indonesia",1,3.5960,98.8883,"https://ciamis.pikiran-rakyat.com/olahraga/pr-508849193/tiru-cara-jay-idzes-pratama-arhan-beberkan-para-pemain-lakukan-pertemuan-khusus-tanpa-pelatih","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/10/05/1423281700.jpg","Tiru Cara Jay Idzes , Pratama Arhan Beberkan Para Pemain Lakukan Pertemuan Khusus tanpa Pelatih"
"Kartini, Sumatera Utara, Indonesia",1,3.6050,98.4911,"https://www.antaranews.com/berita/4517395/menteri-pppa-ingatkan-orang-tua-tanamkan-nasionalisme-pada-anak","https://cdn.antaranews.com/cache/1200x800/2024/12/06/1000870991.jpg","Menteri PPPA ingatkan orang tua tanamkan nasionalisme pada anak"
"Jabo, Sumatera Utara, Indonesia",1,3.8241,97.5466,"https://kabarindramayu.pikiran-rakyat.com/indramayu/pr-3338848408/tinjau-operasi-katarak-di-rsud-indramayu-wamensos-tugas-kita-membuat-masyarakat-tersenyum","https://assets.pikiran-rakyat.com/crop/0x0:0x0/1200x675/photo/2024/12/06/2674545196.jpg","Tinjau Operasi Katarak di RSUD Indramayu , Wamensos : Tugas Kita Membuat Masyarakat Tersenyum"
"Hangzhou, Zhejiang, China",1,30.2553,120.1690,"https://ori.hangzhou.com.cn/ornews/content/2024-12/06/content_8822678.htm","","浙江队创队史上第一个亚洲赛场客场胜利 可惜还是被淘汰出局 _ 杭州网"
"Liu Liang, Zhejiang, China",1,30.5163,120.4660,"https://www.cna.com.tw/news/ahel/202412060082.aspx","https://imgcdn.cna.com.tw/www/WebPhotos/1024/20241206/1151x768_wmkn_0_C20241206000045.jpg","民團推外籍看護失智教材 提升照護教育資源 | 生活"
